src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,1.7236e-05,6.29846666666667e-05,0.000144328,3.33333333333333e-06,0.000109495333333333,0.000157942666666667,6.13896666666667e-05,3.45961666666667e-05,5.30606666666667e-05,5.2835e-06,0.000160261333333333,0.000543261
Atlanta_2,0.000146899666666667,0.00940609833333333,0.002680583,0.000613259666666667,0.00569570666666667,0.00286555,0.001046991,0.00339463133333333,0.002723145,0.000292846833333333,0.00245578333333333,0.005481557
Chicago,0.000168242666666667,0.00425987666666667,0.0247428063333333,0.002354004,0.00232894166666667,0.0145414716666667,0.00380398433333333,0.00473044133333333,0.003818062,0.000431529,0.004763104,0.01139253
Denver,3.0541e-05,0.00240315233333333,0.00975885933333333,0.00308599466666667,0.00210381866666667,0.00244911866666667,0.00305820433333333,0.00212699733333333,0.001082942,0.00438220633333333,0.004438818,0.00482825233333333
Houston,0.000205560333333333,0.00082738,0.00234216666666667,0.000384986,0.00319419766666667,0.00178820766666667,0.00300614066666667,0.00211049033333333,0.002037423,7.09803333333333e-05,0.001628396,0.00244624466666667
Indianapolis,6.47616666666667e-05,0.00256957666666667,0.011610182,0.00161679633333333,0.00139608,0.004682994,0.00251894,0.002727911,0.002691442,0.000893536333333333,0.00517111133333333,0.00502509333333333
Kansas City,4.9401e-05,0.000613770666666667,0.004132775,0.00257524533333333,0.001076656,0.00243864266666667,0.00143334233333333,0.000533412666666667,0.000552003333333333,0.000343277666666667,0.00168195166666667,0.00212648433333333
Los Angeles,6.60766666666667e-05,0.003387752,0.0360919266666667,0.002116963,0.00238356366666667,0.00447357633333333,0.000613574666666667,0.00205565133333333,0.00607554033333333,0.002283079,0.00756154233333333,0.0101047496666667
New York,0.000238002,0.00653417033333333,0.00607097,0.00267516966666667,0.00197889866666667,0.00578418333333333,0.00250507833333333,0.00719185866666667,0.017112276,0.000904831333333333,0.00295717566666667,0.016319118
Seattle,0.0,6.66666666666667e-06,3.73876666666667e-05,0.00361172366666667,1e-05,7.4962e-05,1e-05,0.00151293666666667,4.26983333333333e-05,0.001518141,0.003155064,1.92313333333333e-05
Sunnyvale,0.000672021,0.008848363,0.0180211093333333,0.00692870866666667,0.00547419066666667,0.016006786,0.011354367,0.00193117366666667,0.005693769,0.00158871166666667,0.00543415633333333,0.0197053483333333
Washington DC,0.000700655333333333,0.013928567,0.018589595,0.0110791483333333,0.00340675933333333,0.011944788,0.002506293,0.00835247966666667,0.0309204906666667,0.000946626,0.00648332533333333,0.0343720533333333
